,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2147,2147,2147,2014-04-08 10:55:00,77.6,0,0,-0.11,-0.22,-0.11
2148,2148,2148,2014-04-08 11:00:00,79.52,0,0,-0.11,-0.22,-0.11
2149,2149,2149,2014-04-08 11:05:00,79.52,0,0,-0.11,-0.22,-0.11
2150,2150,2150,2014-04-08 11:10:00,79.52,0,0,-0.11,-0.22,-0.11
2151,2151,2151,2014-04-08 11:15:00,79.52,0,0,-0.11,-0.22,-0.11
2152,2152,2152,2014-04-08 11:20:00,79.52,0,0,-0.11,-0.22,-0.11
2153,2153,2153,2014-04-08 11:25:00,79.52,0,0,-0.11,-0.22,-0.11
2154,2154,2154,2014-04-08 11:30:00,79.52,0,0,-0.11,-0.22,-0.11
2155,2155,2155,2014-04-08 11:35:00,79.52,0,0,-0.11,-0.22,-0.11
2156,2156,2156,2014-04-08 11:40:00,79.52,0,0,-0.11,-0.22,-0.11
2157,2157,2157,2014-04-08 11:45:00,79.52,0,0,-0.11,-0.22,-0.11
2158,2158,2158,2014-04-08 11:50:00,79.52,0,0,-0.11,-0.22,-0.11
2159,2159,2159,2014-04-08 11:55:00,79.52,0,0,-0.11,-0.22,-0.11
2160,2160,2160,2014-04-08 12:00:00,79.904,0,0,-0.11,-0.22,-0.11
2161,2161,2161,2014-04-08 12:05:00,79.904,0,0,-0.11,-0.22,-0.11
2162,2162,2162,2014-04-08 12:10:00,79.904,0,0,-0.11,-0.22,-0.11
2163,2163,2163,2014-04-08 12:15:00,79.904,0,0,-0.11,-0.22,-0.11
2164,2164,2164,2014-04-08 12:20:00,79.904,0,0,-0.11,-0.22,-0.11
2165,2165,2165,2014-04-08 12:25:00,79.904,0,0,-0.11,-0.22,-0.11
2166,2166,2166,2014-04-08 12:30:00,79.904,0,0,-0.11,-0.22,-0.11
2167,2167,2167,2014-04-08 12:35:00,79.904,0,0,-0.11,-0.22,-0.11
2168,2168,2168,2014-04-08 12:40:00,79.904,0,0,-0.11,-0.22,-0.11
2169,2169,2169,2014-04-08 12:45:00,79.904,0,0,-0.11,-0.22,-0.11
2170,2170,2170,2014-04-08 12:50:00,79.904,0,0,-0.11,-0.22,-0.11
2171,2171,2171,2014-04-08 12:55:00,79.904,0,0,-0.11,-0.22,-0.11
2172,2172,2172,2014-04-08 13:00:00,79.9808,0,0,-0.11,-0.22,-0.11
2173,2173,2173,2014-04-08 13:05:00,79.9808,0,0,-0.11,-0.22,-0.11
2174,2174,2174,2014-04-08 13:10:00,79.9808,0,0,-0.11,-0.22,-0.11
2175,2175,2175,2014-04-08 13:15:00,79.9808,0,0,-0.11,-0.22,-0.11
2176,2176,2176,2014-04-08 13:20:00,79.9808,0,0,-0.11,-0.22,-0.11
2177,2177,2177,2014-04-08 13:25:00,79.9808,0,0,-0.11,-0.22,-0.11
2178,2178,2178,2014-04-08 13:30:00,79.9808,0,0,-0.11,-0.22,-0.11
2179,2179,2179,2014-04-08 13:35:00,79.9808,0,0,-0.11,-0.22,-0.11
2180,2180,2180,2014-04-08 13:40:00,79.9808,0,0,-0.11,-0.22,-0.11
2181,2181,2181,2014-04-08 13:45:00,79.9808,0,0,-0.11,-0.22,-0.11
2182,2182,2182,2014-04-08 13:50:00,79.9808,0,0,-0.11,-0.22,-0.11
2183,2183,2183,2014-04-08 13:55:00,79.9808,0,0,-0.11,-0.22,-0.11
2184,2184,2184,2014-04-08 14:00:00,79.99616,0,0,-0.11,-0.22,-0.11
2185,2185,2185,2014-04-08 14:05:00,79.99616,0,0,-0.11,-0.22,-0.11
2186,2186,2186,2014-04-08 14:10:00,79.99616,0,0,-0.11,-0.22,-0.11
2187,2187,2187,2014-04-08 14:15:00,79.99616,0,0,-0.11,-0.22,-0.11
2188,2188,2188,2014-04-08 14:20:00,79.99616,0,0,-0.11,-0.22,-0.11
2189,2189,2189,2014-04-08 14:25:00,79.99616,0,0,-0.11,-0.22,-0.11
2190,2190,2190,2014-04-08 14:30:00,79.99616,0,0,-0.11,-0.22,-0.11
2191,2191,2191,2014-04-08 14:35:00,79.99616,0,0,-0.11,-0.22,-0.11
2192,2192,2192,2014-04-08 14:40:00,79.99616,0,0,-0.11,-0.22,-0.11
2193,2193,2193,2014-04-08 14:45:00,79.99616,0,0,-0.11,-0.22,-0.11
2194,2194,2194,2014-04-08 14:50:00,79.99616,0,0,-0.11,-0.22,-0.11
2195,2195,2195,2014-04-08 14:55:00,79.99616,0,0,-0.11,-0.22,-0.11
2196,2196,2196,2014-04-08 15:00:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2197,2197,2197,2014-04-08 15:05:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2198,2198,2198,2014-04-08 15:10:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2199,2199,2199,2014-04-08 15:15:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2200,2200,2200,2014-04-08 15:20:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2201,2201,2201,2014-04-08 15:25:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2202,2202,2202,2014-04-08 15:30:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2203,2203,2203,2014-04-08 15:35:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2204,2204,2204,2014-04-08 15:40:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2205,2205,2205,2014-04-08 15:45:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2206,2206,2206,2014-04-08 15:50:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2207,2207,2207,2014-04-08 15:55:00,79.99923199999998,0,0,-0.11,-0.22,-0.11
2208,2208,2208,2014-04-08 16:00:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2209,2209,2209,2014-04-08 16:05:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2210,2210,2210,2014-04-08 16:10:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2211,2211,2211,2014-04-08 16:15:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2212,2212,2212,2014-04-08 16:20:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2213,2213,2213,2014-04-08 16:25:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2214,2214,2214,2014-04-08 16:30:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2215,2215,2215,2014-04-08 16:35:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2216,2216,2216,2014-04-08 16:40:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2217,2217,2217,2014-04-08 16:45:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2218,2218,2218,2014-04-08 16:50:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2219,2219,2219,2014-04-08 16:55:00,79.99984640000002,0,0,-0.11,-0.22,-0.11
2220,2220,2220,2014-04-08 17:00:00,79.99996928,0,0,-0.11,-0.22,-0.11
2221,2221,2221,2014-04-08 17:05:00,79.99996928,0,0,-0.11,-0.22,-0.11
2222,2222,2222,2014-04-08 17:10:00,79.99996928,0,0,-0.11,-0.22,-0.11
2223,2223,2223,2014-04-08 17:15:00,79.99996928,0,0,-0.11,-0.22,-0.11
2224,2224,2224,2014-04-08 17:20:00,79.99996928,0,0,-0.11,-0.22,-0.11
2225,2225,2225,2014-04-08 17:25:00,79.99996928,0,0,-0.11,-0.22,-0.11
2226,2226,2226,2014-04-08 17:30:00,79.99996928,0,0,-0.11,-0.22,-0.11
2227,2227,2227,2014-04-08 17:35:00,79.99996928,0,0,-0.11,-0.22,-0.11
2228,2228,2228,2014-04-08 17:40:00,79.99996928,0,0,-0.11,-0.22,-0.11
2229,2229,2229,2014-04-08 17:45:00,79.99996928,0,0,-0.11,-0.22,-0.11
2230,2230,2230,2014-04-08 17:50:00,79.99996928,0,0,-0.11,-0.22,-0.11
2231,2231,2231,2014-04-08 17:55:00,79.99996928,0,0,-0.11,-0.22,-0.11
2232,2232,2232,2014-04-08 18:00:00,31.999993856,0,0,-0.11,-0.22,-0.11
2233,2233,2233,2014-04-08 18:05:00,31.999993856,0,0,-0.11,-0.22,-0.11
2234,2234,2234,2014-04-08 18:10:00,31.999993856,0,0,-0.11,-0.22,-0.11
2235,2235,2235,2014-04-08 18:15:00,31.999993856,0,0,-0.11,-0.22,-0.11
2236,2236,2236,2014-04-08 18:20:00,31.999993856,0,0,-0.11,-0.22,-0.11
2237,2237,2237,2014-04-08 18:25:00,31.999993856,0,0,-0.11,-0.22,-0.11
2238,2238,2238,2014-04-08 18:30:00,31.999993856,0,0,-0.11,-0.22,-0.11
2239,2239,2239,2014-04-08 18:35:00,31.999993856,0,0,-0.11,-0.22,-0.11
2240,2240,2240,2014-04-08 18:40:00,31.999993856,0,0,-0.11,-0.22,-0.11
2241,2241,2241,2014-04-08 18:45:00,31.999993856,0,0,-0.11,-0.22,-0.11
2242,2242,2242,2014-04-08 18:50:00,31.999993856,0,0,-0.11,-0.22,-0.11
2243,2243,2243,2014-04-08 18:55:00,31.999993856,0,0,-0.11,-0.22,-0.11
2244,2244,2244,2014-04-08 19:00:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2245,2245,2245,2014-04-08 19:05:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2246,2246,2246,2014-04-08 19:10:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2247,2247,2247,2014-04-08 19:15:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2248,2248,2248,2014-04-08 19:20:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2249,2249,2249,2014-04-08 19:25:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2250,2250,2250,2014-04-08 19:30:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2251,2251,2251,2014-04-08 19:35:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2252,2252,2252,2014-04-08 19:40:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2253,2253,2253,2014-04-08 19:45:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2254,2254,2254,2014-04-08 19:50:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2255,2255,2255,2014-04-08 19:55:00,22.3999987712,0,0,-0.11,-0.22,-0.11
2256,2256,2256,2014-04-08 20:00:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2257,2257,2257,2014-04-08 20:05:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2258,2258,2258,2014-04-08 20:10:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2259,2259,2259,2014-04-08 20:15:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2260,2260,2260,2014-04-08 20:20:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2261,2261,2261,2014-04-08 20:25:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2262,2262,2262,2014-04-08 20:30:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2263,2263,2263,2014-04-08 20:35:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2264,2264,2264,2014-04-08 20:40:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2265,2265,2265,2014-04-08 20:45:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2266,2266,2266,2014-04-08 20:50:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2267,2267,2267,2014-04-08 20:55:00,20.4799997542,0,0,-0.11,-0.22,-0.11
2268,2268,2268,2014-04-08 21:00:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2269,2269,2269,2014-04-08 21:05:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2270,2270,2270,2014-04-08 21:10:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2271,2271,2271,2014-04-08 21:15:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2272,2272,2272,2014-04-08 21:20:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2273,2273,2273,2014-04-08 21:25:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2274,2274,2274,2014-04-08 21:30:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2275,2275,2275,2014-04-08 21:35:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2276,2276,2276,2014-04-08 21:40:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2277,2277,2277,2014-04-08 21:45:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2278,2278,2278,2014-04-08 21:50:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2279,2279,2279,2014-04-08 21:55:00,20.0959999508,0,0,-0.11,-0.22,-0.11
2280,2280,2280,2014-04-08 22:00:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2281,2281,2281,2014-04-08 22:05:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2282,2282,2282,2014-04-08 22:10:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2283,2283,2283,2014-04-08 22:15:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2284,2284,2284,2014-04-08 22:20:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2285,2285,2285,2014-04-08 22:25:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2286,2286,2286,2014-04-08 22:30:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2287,2287,2287,2014-04-08 22:35:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2288,2288,2288,2014-04-08 22:40:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2289,2289,2289,2014-04-08 22:45:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2290,2290,2290,2014-04-08 22:50:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2291,2291,2291,2014-04-08 22:55:00,20.0191999902,0,0,-0.11,-0.22,-0.11
2292,2292,2292,2014-04-08 23:00:00,20.003839998,0,0,-0.11,-0.22,-0.11
2293,2293,2293,2014-04-08 23:05:00,20.003839998,0,0,-0.11,-0.22,-0.11
2294,2294,2294,2014-04-08 23:10:00,20.003839998,0,0,-0.11,-0.22,-0.11
2295,2295,2295,2014-04-08 23:15:00,20.003839998,0,0,-0.11,-0.22,-0.11
2296,2296,2296,2014-04-08 23:20:00,20.003839998,0,0,-0.11,-0.22,-0.11
2297,2297,2297,2014-04-08 23:25:00,20.003839998,0,0,-0.11,-0.22,-0.11
2298,2298,2298,2014-04-08 23:30:00,20.003839998,0,0,-0.11,-0.22,-0.11
2299,2299,2299,2014-04-08 23:35:00,20.003839998,0,0,-0.11,-0.22,-0.11
2300,2300,2300,2014-04-08 23:40:00,20.003839998,0,0,-0.11,-0.22,-0.11
2301,2301,2301,2014-04-08 23:45:00,20.003839998,0,0,-0.11,-0.22,-0.11
2302,2302,2302,2014-04-08 23:50:00,20.003839998,0,0,-0.11,-0.22,-0.11
2303,2303,2303,2014-04-08 23:55:00,20.003839998,0,0,-0.11,-0.22,-0.11
2304,2304,2304,2014-04-09 00:00:00,20.0,0,0,-0.11,-0.22,-0.11
2305,2305,2305,2014-04-09 00:05:00,20.0,0,0,-0.11,-0.22,-0.11
2306,2306,2306,2014-04-09 00:10:00,20.0,0,0,-0.11,-0.22,-0.11
2307,2307,2307,2014-04-09 00:15:00,20.0,0,0,-0.11,-0.22,-0.11
2308,2308,2308,2014-04-09 00:20:00,20.0,0,0,-0.11,-0.22,-0.11
2309,2309,2309,2014-04-09 00:25:00,20.0,0,0,-0.11,-0.22,-0.11
2310,2310,2310,2014-04-09 00:30:00,20.0,0,0,-0.11,-0.22,-0.11
2311,2311,2311,2014-04-09 00:35:00,20.0,0,0,-0.11,-0.22,-0.11
2312,2312,2312,2014-04-09 00:40:00,20.0,0,0,-0.11,-0.22,-0.11
2313,2313,2313,2014-04-09 00:45:00,20.0,0,0,-0.11,-0.22,-0.11
2314,2314,2314,2014-04-09 00:50:00,20.0,0,0,-0.11,-0.22,-0.11
2315,2315,2315,2014-04-09 00:55:00,20.0,0,0,-0.11,-0.22,-0.11
2316,2316,2316,2014-04-09 01:00:00,20.0,0,0,-0.11,-0.22,-0.11
2317,2317,2317,2014-04-09 01:05:00,20.0,0,0,-0.11,-0.22,-0.11
2318,2318,2318,2014-04-09 01:10:00,20.0,0,0,-0.11,-0.22,-0.11
2319,2319,2319,2014-04-09 01:15:00,20.0,0,0,-0.11,-0.22,-0.11
2320,2320,2320,2014-04-09 01:20:00,20.0,0,0,-0.11,-0.22,-0.11
2321,2321,2321,2014-04-09 01:25:00,20.0,0,0,-0.11,-0.22,-0.11
2322,2322,2322,2014-04-09 01:30:00,20.0,0,0,-0.11,-0.22,-0.11
2323,2323,2323,2014-04-09 01:35:00,20.0,0,0,-0.11,-0.22,-0.11
2324,2324,2324,2014-04-09 01:40:00,20.0,0,0,-0.11,-0.22,-0.11
2325,2325,2325,2014-04-09 01:45:00,20.0,0,0,-0.11,-0.22,-0.11
2326,2326,2326,2014-04-09 01:50:00,20.0,0,0,-0.11,-0.22,-0.11
2327,2327,2327,2014-04-09 01:55:00,20.0,0,0,-0.11,-0.22,-0.11
2328,2328,2328,2014-04-09 02:00:00,20.0,0,0,-0.11,-0.22,-0.11
2329,2329,2329,2014-04-09 02:05:00,20.0,0,0,-0.11,-0.22,-0.11
2330,2330,2330,2014-04-09 02:10:00,20.0,0,0,-0.11,-0.22,-0.11
2331,2331,2331,2014-04-09 02:15:00,20.0,0,0,-0.11,-0.22,-0.11
2332,2332,2332,2014-04-09 02:20:00,20.0,0,0,-0.11,-0.22,-0.11
2333,2333,2333,2014-04-09 02:25:00,20.0,0,0,-0.11,-0.22,-0.11
2334,2334,2334,2014-04-09 02:30:00,20.0,0,0,-0.11,-0.22,-0.11
2335,2335,2335,2014-04-09 02:35:00,20.0,0,0,-0.11,-0.22,-0.11
2336,2336,2336,2014-04-09 02:40:00,20.0,0,0,-0.11,-0.22,-0.11
2337,2337,2337,2014-04-09 02:45:00,20.0,0,0,-0.11,-0.22,-0.11
2338,2338,2338,2014-04-09 02:50:00,20.0,0,0,-0.11,-0.22,-0.11
2339,2339,2339,2014-04-09 02:55:00,20.0,0,0,-0.11,-0.22,-0.11
2340,2340,2340,2014-04-09 03:00:00,20.0,0,0,-0.11,-0.22,-0.11
2341,2341,2341,2014-04-09 03:05:00,20.0,0,0,-0.11,-0.22,-0.11
2342,2342,2342,2014-04-09 03:10:00,20.0,0,0,-0.11,-0.22,-0.11
2343,2343,2343,2014-04-09 03:15:00,20.0,0,0,-0.11,-0.22,-0.11
2344,2344,2344,2014-04-09 03:20:00,20.0,0,0,-0.11,-0.22,-0.11
2345,2345,2345,2014-04-09 03:25:00,20.0,0,0,-0.11,-0.22,-0.11
2346,2346,2346,2014-04-09 03:30:00,20.0,0,0,-0.11,-0.22,-0.11
2347,2347,2347,2014-04-09 03:35:00,20.0,0,0,-0.11,-0.22,-0.11
2348,2348,2348,2014-04-09 03:40:00,20.0,0,0,-0.11,-0.22,-0.11
2349,2349,2349,2014-04-09 03:45:00,20.0,0,0,-0.11,-0.22,-0.11
2350,2350,2350,2014-04-09 03:50:00,20.0,0,0,-0.11,-0.22,-0.11
2351,2351,2351,2014-04-09 03:55:00,20.0,0,0,-0.11,-0.22,-0.11
2352,2352,2352,2014-04-09 04:00:00,20.0,0,0,-0.11,-0.22,-0.11
2353,2353,2353,2014-04-09 04:05:00,20.0,0,0,-0.11,-0.22,-0.11
2354,2354,2354,2014-04-09 04:10:00,20.0,0,0,-0.11,-0.22,-0.11
2355,2355,2355,2014-04-09 04:15:00,20.0,0,0,-0.11,-0.22,-0.11
2356,2356,2356,2014-04-09 04:20:00,20.0,0,0,-0.11,-0.22,-0.11
2357,2357,2357,2014-04-09 04:25:00,20.0,0,0,-0.11,-0.22,-0.11
2358,2358,2358,2014-04-09 04:30:00,20.0,0,0,-0.11,-0.22,-0.11
2359,2359,2359,2014-04-09 04:35:00,20.0,0,0,-0.11,-0.22,-0.11
2360,2360,2360,2014-04-09 04:40:00,20.0,0,0,-0.11,-0.22,-0.11
2361,2361,2361,2014-04-09 04:45:00,20.0,0,0,-0.11,-0.22,-0.11
2362,2362,2362,2014-04-09 04:50:00,20.0,0,0,-0.11,-0.22,-0.11
2363,2363,2363,2014-04-09 04:55:00,20.0,0,0,-0.11,-0.22,-0.11
2364,2364,2364,2014-04-09 05:00:00,20.0,0,0,-0.11,-0.22,-0.11
2365,2365,2365,2014-04-09 05:05:00,20.0,0,0,-0.11,-0.22,-0.11
2366,2366,2366,2014-04-09 05:10:00,20.0,0,0,-0.11,-0.22,-0.11
2367,2367,2367,2014-04-09 05:15:00,20.0,0,0,-0.11,-0.22,-0.11
2368,2368,2368,2014-04-09 05:20:00,20.0,0,0,-0.11,-0.22,-0.11
2369,2369,2369,2014-04-09 05:25:00,20.0,0,0,-0.11,-0.22,-0.11
2370,2370,2370,2014-04-09 05:30:00,20.0,0,0,-0.11,-0.22,-0.11
2371,2371,2371,2014-04-09 05:35:00,20.0,0,0,-0.11,-0.22,-0.11
2372,2372,2372,2014-04-09 05:40:00,20.0,0,0,-0.11,-0.22,-0.11
2373,2373,2373,2014-04-09 05:45:00,20.0,0,0,-0.11,-0.22,-0.11
2374,2374,2374,2014-04-09 05:50:00,20.0,0,0,-0.11,-0.22,-0.11
2375,2375,2375,2014-04-09 05:55:00,20.0,0,0,-0.11,-0.22,-0.11
2376,2376,2376,2014-04-09 06:00:00,20.0,0,0,-0.11,-0.22,-0.11
2377,2377,2377,2014-04-09 06:05:00,20.0,0,0,-0.11,-0.22,-0.11
2378,2378,2378,2014-04-09 06:10:00,20.0,0,0,-0.11,-0.22,-0.11
2379,2379,2379,2014-04-09 06:15:00,20.0,0,0,-0.11,-0.22,-0.11
2380,2380,2380,2014-04-09 06:20:00,20.0,0,0,-0.11,-0.22,-0.11
2381,2381,2381,2014-04-09 06:25:00,20.0,0,0,-0.11,-0.22,-0.11
2382,2382,2382,2014-04-09 06:30:00,20.0,0,0,-0.11,-0.22,-0.11
2383,2383,2383,2014-04-09 06:35:00,20.0,0,0,-0.11,-0.22,-0.11
2384,2384,2384,2014-04-09 06:40:00,20.0,0,0,-0.11,-0.22,-0.11
2385,2385,2385,2014-04-09 06:45:00,20.0,0,0,-0.11,-0.22,-0.11
2386,2386,2386,2014-04-09 06:50:00,20.0,0,0,-0.11,-0.22,-0.11
2387,2387,2387,2014-04-09 06:55:00,20.0,0,0,-0.11,-0.22,-0.11
2388,2388,2388,2014-04-09 07:00:00,20.0,0,0,-0.11,-0.22,-0.11
2389,2389,2389,2014-04-09 07:05:00,20.0,0,0,-0.11,-0.22,-0.11
2390,2390,2390,2014-04-09 07:10:00,20.0,0,0,-0.11,-0.22,-0.11
2391,2391,2391,2014-04-09 07:15:00,20.0,0,0,-0.11,-0.22,-0.11
2392,2392,2392,2014-04-09 07:20:00,20.0,0,0,-0.11,-0.22,-0.11
2393,2393,2393,2014-04-09 07:25:00,20.0,0,0,-0.11,-0.22,-0.11
2394,2394,2394,2014-04-09 07:30:00,20.0,0,0,-0.11,-0.22,-0.11
2395,2395,2395,2014-04-09 07:35:00,20.0,0,0,-0.11,-0.22,-0.11
2396,2396,2396,2014-04-09 07:40:00,20.0,0,0,-0.11,-0.22,-0.11
2397,2397,2397,2014-04-09 07:45:00,20.0,0,0,-0.11,-0.22,-0.11
2398,2398,2398,2014-04-09 07:50:00,20.0,0,0,-0.11,-0.22,-0.11
2399,2399,2399,2014-04-09 07:55:00,20.0,0,0,-0.11,-0.22,-0.11
2400,2400,2400,2014-04-09 08:00:00,20.0,0,0,-0.11,-0.22,-0.11
2401,2401,2401,2014-04-09 08:05:00,20.0,0,0,-0.11,-0.22,-0.11
2402,2402,2402,2014-04-09 08:10:00,20.0,0,0,-0.11,-0.22,-0.11
2403,2403,2403,2014-04-09 08:15:00,20.0,0,0,-0.11,-0.22,-0.11
2404,2404,2404,2014-04-09 08:20:00,20.0,0,0,-0.11,-0.22,-0.11
2405,2405,2405,2014-04-09 08:25:00,20.0,0,0,-0.11,-0.22,-0.11
2406,2406,2406,2014-04-09 08:30:00,20.0,0,0,-0.11,-0.22,-0.11
2407,2407,2407,2014-04-09 08:35:00,20.0,0,0,-0.11,-0.22,-0.11
2408,2408,2408,2014-04-09 08:40:00,20.0,0,0,-0.11,-0.22,-0.11
2409,2409,2409,2014-04-09 08:45:00,20.0,0,0,-0.11,-0.22,-0.11
2410,2410,2410,2014-04-09 08:50:00,20.0,0,0,-0.11,-0.22,-0.11
2411,2411,2411,2014-04-09 08:55:00,20.0,0,0,-0.11,-0.22,-0.11
2412,2412,2412,2014-04-09 09:00:00,68.0,0,0,-0.11,-0.22,-0.11
2413,2413,2413,2014-04-09 09:05:00,68.0,0,0,-0.11,-0.22,-0.11
2414,2414,2414,2014-04-09 09:10:00,68.0,0,0,-0.11,-0.22,-0.11
2415,2415,2415,2014-04-09 09:15:00,68.0,0,0,-0.11,-0.22,-0.11
2416,2416,2416,2014-04-09 09:20:00,68.0,0,0,-0.11,-0.22,-0.11
2417,2417,2417,2014-04-09 09:25:00,68.0,0,0,-0.11,-0.22,-0.11
2418,2418,2418,2014-04-09 09:30:00,68.0,0,0,-0.11,-0.22,-0.11
2419,2419,2419,2014-04-09 09:35:00,68.0,0,0,-0.11,-0.22,-0.11
2420,2420,2420,2014-04-09 09:40:00,68.0,0,0,-0.11,-0.22,-0.11
2421,2421,2421,2014-04-09 09:45:00,68.0,0,0,-0.11,-0.22,-0.11
2422,2422,2422,2014-04-09 09:50:00,68.0,0,0,-0.11,-0.22,-0.11
2423,2423,2423,2014-04-09 09:55:00,68.0,0,0,-0.11,-0.22,-0.11
2424,2424,2424,2014-04-09 10:00:00,77.6,0,0,-0.11,-0.22,-0.11
2425,2425,2425,2014-04-09 10:05:00,77.6,0,0,-0.11,-0.22,-0.11
2426,2426,2426,2014-04-09 10:10:00,77.6,0,0,-0.11,-0.22,-0.11
2427,2427,2427,2014-04-09 10:15:00,77.6,0,0,-0.11,-0.22,-0.11
2428,2428,2428,2014-04-09 10:20:00,77.6,0,0,-0.11,-0.22,-0.11
2429,2429,2429,2014-04-09 10:25:00,77.6,0,0,-0.11,-0.22,-0.11
2430,2430,2430,2014-04-09 10:30:00,77.6,0,0,-0.11,-0.22,-0.11
2431,2431,2431,2014-04-09 10:35:00,77.6,0,0,-0.11,-0.22,-0.11
2432,2432,2432,2014-04-09 10:40:00,77.6,0,0,-0.11,-0.22,-0.11
2433,2433,2433,2014-04-09 10:45:00,77.6,0,0,-0.11,-0.22,-0.11
2434,2434,2434,2014-04-09 10:50:00,77.6,0,0,-0.11,-0.22,-0.11
2435,2435,2435,2014-04-09 10:55:00,77.6,0,0,-0.11,-0.22,-0.11
2436,2436,2436,2014-04-09 11:00:00,79.52,0,0,-0.11,-0.22,-0.11
2437,2437,2437,2014-04-09 11:05:00,79.52,0,0,-0.11,-0.22,-0.11
2438,2438,2438,2014-04-09 11:10:00,79.52,0,0,-0.11,-0.22,-0.11
2439,2439,2439,2014-04-09 11:15:00,79.52,0,0,-0.11,-0.22,-0.11
2440,2440,2440,2014-04-09 11:20:00,79.52,0,0,-0.11,-0.22,-0.11
2441,2441,2441,2014-04-09 11:25:00,79.52,0,0,-0.11,-0.22,-0.11
2442,2442,2442,2014-04-09 11:30:00,79.52,0,0,-0.11,-0.22,-0.11
2443,2443,2443,2014-04-09 11:35:00,79.52,0,0,-0.11,-0.22,-0.11
2444,2444,2444,2014-04-09 11:40:00,79.52,0,0,-0.11,-0.22,-0.11
2445,2445,2445,2014-04-09 11:45:00,79.52,0,0,-0.11,-0.22,-0.11
2446,2446,2446,2014-04-09 11:50:00,79.52,0,0,-0.11,-0.22,-0.11
2447,2447,2447,2014-04-09 11:55:00,79.52,0,0,-0.11,-0.22,-0.11
